document_id,application_id,doc_type,file_name,mime_type,size_bytes,storage_key,source,page_count,uploaded_by,uploaded_at,status,sha256,ocr_quality
837,249,OTHER,gastonia-nursery-llc-other-202602.pdf,application/pdf,8113257,northstar-documents/nsc_direct/249/837/gastonia-nursery-llc-other-202602.pdf,LEDGERLINK,27,system,2026-02-10 09:20:05.896238-05:00,PARSED,,good
838,249,BANK_STATEMENT,gastonia-nursery-llc-bank_statement-202602.pdf,application/pdf,2581040,northstar-documents/nsc_direct/249/838/gastonia-nursery-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,14,brenda.mitchell@gastonia.com,2026-02-11 14:33:10.283264-05:00,PARSED,b4bb046a6bf738c7db127bd9acfa1060b95c44699a4a37a030a6372ca27371e9,good
839,250,BANK_STATEMENT,fax-20260219-0839.pdf,application/pdf,1849939,northstar-documents/bayline/250/839/fax-20260219-0839.pdf,FAX,13,system,2026-02-19 02:18:14.420609-05:00,PARSED,,poor
840,250,TAX_RETURN,tuckaseegee-pest-control-llc-tax_return-202602.pdf,application/pdf,6979392,northstar-documents/bayline/250/840/tuckaseegee-pest-control-llc-tax_return-202602.pdf,PORTAL_UPLOAD,28,samuel.lewis@tuckaseegeebiz.com,2026-02-21 09:00:57.327653-05:00,PARSED,2d368f8601f695e5da7df6f0d4a1b981856fb9d93dca21974777702e9d8d8853,good
841,250,DEBT_SCHEDULE,tuckaseegee-pest-control-llc-debt_schedule-202602.xls,application/vnd.ms-excel,3154480,northstar-documents/bayline/250/841/tuckaseegee-pest-control-llc-debt_schedule-202602.xls,PORTAL_UPLOAD,28,samuel.lewis@tuckaseegeebiz.com,2026-02-21 01:29:51.072862-05:00,PARSED,5ff06961dfd986bdea74b3078748166348aaecb4ca3fc9e29103df7ba05ebfe2,good
842,251,BANK_STATEMENT,hickory-and-sons-holdings-ll-bank_statement-202602.pdf,application/pdf,4169354,northstar-documents/bayline/251/842/hickory-and-sons-holdings-ll-bank_statement-202602.pdf,LEDGERLINK,14,system,2026-02-10 10:31:08.420638-05:00,PARSED,,good
843,251,VOIDED_CHECK,hickory-and-sons-holdings-ll-voided_check-202602.jpg,image/jpeg,697417,northstar-documents/bayline/251/843/hickory-and-sons-holdings-ll-voided_check-202602.jpg,PORTAL_UPLOAD,7,joseph.thomas@hickorybiz.com,2026-02-07 22:04:44.470813-05:00,RECEIVED,7cb847f40c288383418435f0c321895f4e8b0cd741ed8a5a659db522e6230bd1,good
844,252,BANK_STATEMENT,idlewild-freight-holdings-ll-bank_statement-202602.pdf,application/pdf,3237299,northstar-documents/nsc_direct/252/844/idlewild-freight-holdings-ll-bank_statement-202602.pdf,PORTAL_UPLOAD,13,rebecca.garcia@idlewildco.com,2026-02-14 01:50:54.897951-05:00,PARSED,7e7779a17ca0ac6665d6147eca9d724c93a639c9c69b61180b9be27636ab6cd6,good
845,252,DRIVERS_LICENSE,idlewild-freight-holdings-ll-drivers_license-202602.jpg,image/jpeg,2004948,northstar-documents/nsc_direct/252/845/idlewild-freight-holdings-ll-drivers_license-202602.jpg,PORTAL_UPLOAD,11,rebecca.garcia@idlewildco.com,2026-02-14 11:50:48.328492-05:00,PARSED,63f3ea1358a28c2fc75d403bc67dcef427b635ecd2f76aefb56facff42f395d5,good
846,253,BANK_STATEMENT,bank stuff.pdf,application/pdf,946072,northstar-documents/nsc_direct/253/846/bank stuff.pdf,EMAIL,4,intake@northstarcapital.com,2026-02-10 13:13:02.097330-05:00,PARSED,,fair
847,253,BANK_STATEMENT,mallard-roofing-partners-llc-bank_statement-202602.pdf,application/pdf,501879,northstar-documents/nsc_direct/253/847/mallard-roofing-partners-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,3,dorothy.smith@mallard.com,2026-02-08 10:54:45.652121-05:00,PARSED,,good
848,253,BANK_STATEMENT,fax-20260209-0848.pdf,application/pdf,1134888,northstar-documents/nsc_direct/253/848/fax-20260209-0848.pdf,FAX,6,system,2026-02-09 08:51:58.068588-05:00,PARSED,,fair
849,253,TAX_RETURN,mallard-roofing-partners-llc-tax_return-202602.pdf,application/pdf,3181440,northstar-documents/nsc_direct/253/849/mallard-roofing-partners-llc-tax_return-202602.pdf,EMAIL,16,intake@northstarcapital.com,2026-02-08 20:46:33.325092-05:00,PARSED,,poor
850,254,BANK_STATEMENT,catawba-bakery-holdings-llc-bank_statement-202602.pdf,application/pdf,936240,northstar-documents/cascade/254/850/catawba-bakery-holdings-llc-bank_statement-202602.pdf,LEDGERLINK,3,system,2026-02-14 07:36:52.994957-05:00,PARSED,,good
851,254,BANK_STATEMENT,catawba-bakery-holdings-llc-bank_statement-202602.pdf,application/pdf,3986710,northstar-documents/cascade/254/851/catawba-bakery-holdings-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,14,barbara.walker@catawbainc.com,2026-02-11 10:38:49.390756-05:00,PARSED,90ba7d6d65f666e3c5dd4c5d09e25bc369b484e470b97c7db659f07489c63056,good
852,254,BANK_STATEMENT,catawba-bakery-holdings-llc-bank_statement-202602.pdf,application/pdf,2752284,northstar-documents/cascade/254/852/catawba-bakery-holdings-llc-bank_statement-202602.pdf,BRANCH_SCAN,12,system,2026-02-12 14:56:35.602543-05:00,PARSED,,poor
853,255,BANK_STATEMENT,mooresville-body-shop-llc-bank_statement-202602.pdf,application/pdf,678112,northstar-documents/nsc_direct/255/853/mooresville-body-shop-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,8,sharon.pridgen@mooresvilleinc.com,2026-02-08 12:07:35.979725-05:00,PARSED,311f3ad6803945cf72c492f0be60a059238e9bebea4f6dfcdca2e2f43c077d52,fair
854,255,BANK_STATEMENT,mooresville-body-shop-llc-bank_statement-202602.pdf,application/pdf,1649064,northstar-documents/nsc_direct/255/854/mooresville-body-shop-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,12,sharon.pridgen@mooresvilleinc.com,2026-02-09 10:40:03.931184-05:00,PARSED,896ddf76e96f21667508d33c1f1223c73ff7ccf8b404bcd300755cfead855f51,good
855,255,BANK_STATEMENT,mooresville-body-shop-llc-bank_statement-202602.pdf,application/pdf,1028636,northstar-documents/nsc_direct/255/855/mooresville-body-shop-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,7,sharon.pridgen@mooresvilleinc.com,2026-02-09 20:47:39.054890-05:00,PARSED,5e8f4485c98f0552d0b49df26a6ef8d088cf60daa350cb77ffc88bc12fa76c4c,good
856,256,BANK_STATEMENT,davidson-welding-inc-bank_statement-202602.pdf,application/pdf,456564,northstar-documents/bayline/256/856/davidson-welding-inc-bank_statement-202602.pdf,PORTAL_UPLOAD,4,donald.jackson@davidsonco.com,2026-02-10 10:20:51.405172-05:00,PARSED,ff951cca538d4417e36f88e393b68d1f47288765cc61366e2363709ed918818b,good
857,256,BANK_STATEMENT,fax-20260210-0857.pdf,application/pdf,880685,northstar-documents/bayline/256/857/fax-20260210-0857.pdf,FAX,5,system,2026-02-10 06:08:17.485755-05:00,PARSED,,poor
858,256,DRIVERS_LICENSE,davidson-welding-inc-drivers_license-202602.jpg,image/jpeg,5658115,northstar-documents/bayline/256/858/davidson-welding-inc-drivers_license-202602.jpg,PORTAL_UPLOAD,23,donald.jackson@davidsonco.com,2026-02-09 10:30:17.494163-05:00,PARSED,65561ec34593fa90e02544b1aab709a46f0680597be1be1acae83fc4be8bb152,good
859,257,BANK_STATEMENT,tryon-bakery-llc-bank_statement-202602.pdf,application/pdf,847016,northstar-documents/nsc_direct/257/859/tryon-bakery-llc-bank_statement-202602.pdf,BRANCH_SCAN,4,system,2026-02-21 05:53:47.069733-05:00,PARSED,,fair
860,257,OTHER,tryon-bakery-llc-other-202602.pdf,application/pdf,2067588,northstar-documents/nsc_direct/257/860/tryon-bakery-llc-other-202602.pdf,EMAIL,18,intake@northstarcapital.com,2026-02-22 18:19:07.636928-05:00,PARSED,,good
861,257,TAX_RETURN,tryon-bakery-llc-tax_return-202602.pdf,application/pdf,1622080,northstar-documents/nsc_direct/257/861/tryon-bakery-llc-tax_return-202602.pdf,PORTAL_UPLOAD,10,barbara.wilson@tryoninc.com,2026-02-23 07:45:16.133496-05:00,PARSED,436c3545f8ae1f388ed6f0e930c1aaeaf1f5686bfc6e1fbf811d237e48707b50,good
862,258,BANK_STATEMENT,catawba-body-shop-group-llc-bank_statement-202602.pdf,application/pdf,4118450,northstar-documents/bayline/258/862/catawba-body-shop-group-llc-bank_statement-202602.pdf,EMAIL,14,intake@northstarcapital.com,2026-02-13 08:34:00.256237-05:00,PARSED,,good
863,258,BANK_STATEMENT,catawba-body-shop-group-llc-bank_statement-202602.pdf,application/pdf,584760,northstar-documents/bayline/258/863/catawba-body-shop-group-llc-bank_statement-202602.pdf,EMAIL,6,intake@northstarcapital.com,2026-02-14 00:00:25.953015-05:00,PARSED,,good
864,258,AR_AGING,catawba-body-shop-group-llc-ar_aging-202602.xls,application/vnd.ms-excel,5594652,northstar-documents/bayline/258/864/catawba-body-shop-group-llc-ar_aging-202602.xls,PORTAL_UPLOAD,18,michael.rodriguez@catawbainc.com,2026-02-13 01:40:32.559723-05:00,PARSED,851bc512331878874131c7d10e3d876e4b0dc356588b55d1e0c03f8eee7a40d1,fair
865,259,BANK_STATEMENT,shelby-dental-solutions-inc-bank_statement-202602.pdf,application/pdf,899311,northstar-documents/nsc_direct/259/865/shelby-dental-solutions-inc-bank_statement-202602.pdf,PORTAL_UPLOAD,7,nicholas.jones@shelby.com,2026-02-21 07:04:09.568719-05:00,PARSED,bf92b01946dae8c8176e61ac9151b13cd552a6b8d5f6f5655eba29fb5e99aad0,good
866,259,BANK_STATEMENT,shelby-dental-solutions-inc-bank_statement-202602.pdf,application/pdf,1195872,northstar-documents/nsc_direct/259/866/shelby-dental-solutions-inc-bank_statement-202602.pdf,LEDGERLINK,8,system,2026-02-22 03:15:50.611726-05:00,PARSED,,fair
867,259,BANK_STATEMENT,shelby-dental-solutions-inc-bank_statement-202602.pdf,application/pdf,1253160,northstar-documents/nsc_direct/259/867/shelby-dental-solutions-inc-bank_statement-202602.pdf,PORTAL_UPLOAD,6,nicholas.jones@shelby.com,2026-02-21 22:36:08.146271-05:00,PARSED,0709ab1fdc3a70255af980db98bfc4ae724986d9ea72af45927547ad300a224b,poor
868,260,BANK_STATEMENT,freedom-realty-services-llc-bank_statement-202602.pdf,application/pdf,1541495,northstar-documents/cascade/260/868/freedom-realty-services-llc-bank_statement-202602.pdf,LEDGERLINK,5,system,2026-02-11 13:51:42.190570-05:00,PARSED,,good
869,260,BANK_STATEMENT,freedom-realty-services-llc-bank_statement-202602.pdf,application/pdf,2414076,northstar-documents/cascade/260/869/freedom-realty-services-llc-bank_statement-202602.pdf,EMAIL,12,intake@northstarcapital.com,2026-02-09 07:39:02.862413-05:00,PARSED,,good
870,260,AR_AGING,freedom-realty-services-llc-ar_aging-202602.xls,application/vnd.ms-excel,1715790,northstar-documents/cascade/260/870/freedom-realty-services-llc-ar_aging-202602.xls,LEDGERLINK,15,system,2026-02-12 05:18:51.343583-05:00,RECEIVED,,good
871,261,BANK_STATEMENT,huntersville-services-holdin-bank_statement-202602.pdf,application/pdf,1728576,northstar-documents/nsc_direct/261/871/huntersville-services-holdin-bank_statement-202602.pdf,PORTAL_UPLOAD,9,deborah.davis@huntersvillebiz.com,2026-02-14 07:38:36.356578-05:00,PARSED,3daebab344b89d951b7a28ba9e2e07ffcab999a9a66c5edff09d2eb6d5fae4a4,good
872,261,BANK_STATEMENT,huntersville-services-holdin-bank_statement-202602.pdf,application/pdf,2555864,northstar-documents/nsc_direct/261/872/huntersville-services-holdin-bank_statement-202602.pdf,EMAIL,8,intake@northstarcapital.com,2026-02-11 19:31:10.005526-05:00,PARSED,,fair
873,262,BANK_STATEMENT,bank stuff.pdf,application/pdf,1195485,northstar-documents/cascade/262/873/bank stuff.pdf,EMAIL,5,intake@northstarcapital.com,2026-02-06 22:46:21.376122-05:00,PARSED,,good
874,262,OTHER,sharon-fitness-group-llc-other-202602.pdf,application/pdf,7933907,northstar-documents/cascade/262/874/sharon-fitness-group-llc-other-202602.pdf,PORTAL_UPLOAD,29,patricia.hill@sharonco.com,2026-02-08 14:41:52.203011-05:00,PARSE_FAILED,0c6133da39d394dd07ebfce13323002b16d5b42aded40bd01c33f03616e91241,good
875,262,VOIDED_CHECK,sharon-fitness-group-llc-voided_check-202602.jpg,image/jpeg,2081716,northstar-documents/cascade/262/875/sharon-fitness-group-llc-voided_check-202602.jpg,PORTAL_UPLOAD,7,patricia.hill@sharonco.com,2026-02-07 08:41:51.651198-05:00,PARSED,19a03e27cc0622f739134ec075a4c1b2cd9acc1464a17fcdaf2648a15314436d,good
876,263,BANK_STATEMENT,blue-ridge-partners-holdings-bank_statement-202602.pdf,application/pdf,1884050,northstar-documents/nsc_direct/263/876/blue-ridge-partners-holdings-bank_statement-202602.pdf,PORTAL_UPLOAD,10,justin.wilson@blueco.com,2026-02-14 00:47:11.811251-05:00,PARSED,3d00c4bb9b6371d778a064014414ba20911a47ac62d23812a3b0ba239f31d575,good
877,263,TAX_RETURN,blue-ridge-partners-holdings-tax_return-202602.pdf,application/pdf,4771176,northstar-documents/nsc_direct/263/877/blue-ridge-partners-holdings-tax_return-202602.pdf,PORTAL_UPLOAD,24,justin.wilson@blueco.com,2026-02-15 01:51:32.150980-05:00,PARSED,34e8e5257a60a621607e7ba80c49d75a1d2af137ee7523c17c5e56e1e4cf134c,good
878,263,TAX_RETURN,blue-ridge-partners-holdings-tax_return-202602.pdf,application/pdf,1285778,northstar-documents/nsc_direct/263/878/blue-ridge-partners-holdings-tax_return-202602.pdf,PORTAL_UPLOAD,17,justin.wilson@blueco.com,2026-02-12 07:19:04.575268-05:00,PARSED,3eea2c6497f480aeb1684a7d79e55ac55ca353f88147608156dc085d3a976be1,good
879,264,BANK_STATEMENT,perez-pest-control-solutions-bank_statement-202602.pdf,application/pdf,3360214,northstar-documents/nsc_direct/264/879/perez-pest-control-solutions-bank_statement-202602.pdf,LEDGERLINK,11,system,2026-02-25 22:57:35.308911-05:00,PARSED,,good
880,264,OTHER,fax-20260228-0880.pdf,application/pdf,3824286,northstar-documents/nsc_direct/264/880/fax-20260228-0880.pdf,FAX,17,system,2026-02-28 01:44:56.110274-05:00,PARSED,,poor
881,264,BANK_STATEMENT,perez-pest-control-solutions-bank_statement-202602.pdf,application/pdf,266624,northstar-documents/nsc_direct/264/881/perez-pest-control-solutions-bank_statement-202602.pdf,PORTAL_UPLOAD,4,mark.gonzalez@perez.com,2026-02-25 14:56:53.048205-05:00,PARSED,529fa349fe8a25713ec3edf6cf3ff1063a33a1f6779d69da70289bf76c129a95,fair
882,264,BANK_STATEMENT,perez-pest-control-solutions-bank_statement-202602.pdf,application/pdf,2175776,northstar-documents/nsc_direct/264/882/perez-pest-control-solutions-bank_statement-202602.pdf,PORTAL_UPLOAD,8,mark.gonzalez@perez.com,2026-02-26 20:51:14.102415-05:00,PARSED,77d76a187a02a450506d46e8911767620f5714946baaf3f3d67d15ee14fd2e99,good
883,265,BANK_STATEMENT,randolph-catering-group-llc-bank_statement-202602.pdf,application/pdf,1106406,northstar-documents/nsc_direct/265/883/randolph-catering-group-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,9,margaret.thompson@randolphinc.com,2026-02-09 21:07:56.123472-05:00,PARSED,4d696efbcb5d852cda0496da1734dfef4f6687230d98501761197978ab0e5f28,good
884,265,DRIVERS_LICENSE,randolph-catering-group-llc-drivers_license-202602.jpg,image/jpeg,2487030,northstar-documents/nsc_direct/265/884/randolph-catering-group-llc-drivers_license-202602.jpg,PORTAL_UPLOAD,26,margaret.thompson@randolphinc.com,2026-02-11 07:49:35.010522-05:00,PARSED,c158375cb4c6e40bd53d366f355c623f40e8eef5a4cbe34372f7cb346c92eb28,good
885,265,BANK_STATEMENT,scan0012.pdf,application/pdf,931071,northstar-documents/nsc_direct/265/885/scan0012.pdf,EMAIL,3,intake@northstarcapital.com,2026-02-09 13:32:43.970366-05:00,PARSED,,fair
886,266,BANK_STATEMENT,walker-janitorial-group-llc-bank_statement-202602.pdf,application/pdf,1918200,northstar-documents/nsc_direct/266/886/walker-janitorial-group-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,10,justin.campbell@walkerinc.com,2026-02-12 16:42:02.774763-05:00,PARSE_FAILED,f99b9089af3be55ab7679ff5460f6b36df63e97f41af206caa273b5be43e58f2,good
887,266,BANK_STATEMENT,statement final.pdf,application/pdf,3409546,northstar-documents/nsc_direct/266/887/statement final.pdf,EMAIL,14,intake@northstarcapital.com,2026-02-11 05:29:56.227633-05:00,PARSED,,poor
888,266,VOIDED_CHECK,walker-janitorial-group-llc-voided_check-202602.jpg,image/jpeg,1633280,northstar-documents/nsc_direct/266/888/walker-janitorial-group-llc-voided_check-202602.jpg,PORTAL_UPLOAD,20,justin.campbell@walkerinc.com,2026-02-12 09:50:59.187346-05:00,PARSED,3fd19873f9770a336f5ecb709c01661bbe730a8b59abfaea4fd72f1f0c155cad,good
889,267,BANK_STATEMENT,flores-freight-llc-bank_statement-202602.pdf,application/pdf,3179990,northstar-documents/nsc_direct/267/889/flores-freight-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,10,donna.hill@flores.com,2026-02-08 19:16:54.420832-05:00,PARSED,423f019ed4224d2e014caea118296c4c3e331748cd5c8476f6c7461b5bfec0e8,good
890,267,BANK_STATEMENT,flores-freight-llc-bank_statement-202602.pdf,application/pdf,2306457,northstar-documents/nsc_direct/267/890/flores-freight-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,9,donna.hill@flores.com,2026-02-08 22:53:51.600577-05:00,PARSED,8214108c0744a68ab02451009ae82850cdd4d18186a8bcb43efa368930f815ed,good
891,267,BANK_STATEMENT,flores-freight-llc-bank_statement-202602.pdf,application/pdf,1548652,northstar-documents/nsc_direct/267/891/flores-freight-llc-bank_statement-202602.pdf,EMAIL,14,intake@northstarcapital.com,2026-02-07 22:24:24.564199-05:00,PARSED,,fair
892,267,BANK_STATEMENT,flores-freight-llc-bank_statement-202602.pdf,application/pdf,1091896,northstar-documents/nsc_direct/267/892/flores-freight-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,8,donna.hill@flores.com,2026-02-08 19:32:26.182444-05:00,PARSED,fa7f70609779ee51f7a2be108132de9ba6aaa369e80381320404d2e00fe6c045,good
893,268,BANK_STATEMENT,randolph-tax-inc-bank_statement-202602.pdf,application/pdf,285596,northstar-documents/nsc_direct/268/893/randolph-tax-inc-bank_statement-202602.pdf,LEDGERLINK,4,system,2026-02-11 21:45:05.348851-05:00,PARSED,,fair
894,268,BANK_STATEMENT,randolph-tax-inc-bank_statement-202602.pdf,application/pdf,733749,northstar-documents/nsc_direct/268/894/randolph-tax-inc-bank_statement-202602.pdf,EMAIL,3,intake@northstarcapital.com,2026-02-14 02:54:36.845345-05:00,PARSED,,poor
895,268,DRIVERS_LICENSE,randolph-tax-inc-drivers_license-202602.jpg,image/jpeg,3515964,northstar-documents/nsc_direct/268/895/randolph-tax-inc-drivers_license-202602.jpg,BRANCH_SCAN,23,system,2026-02-11 22:38:53.445947-05:00,PARSED,,poor
896,269,BANK_STATEMENT,king-pharmacy-inc-bank_statement-202602.pdf,application/pdf,1974432,northstar-documents/bayline/269/896/king-pharmacy-inc-bank_statement-202602.pdf,EMAIL,12,intake@northstarcapital.com,2026-02-13 23:44:26.344112-05:00,PARSED,,good
897,269,BANK_STATEMENT,king-pharmacy-inc-bank_statement-202602.pdf,application/pdf,877032,northstar-documents/bayline/269/897/king-pharmacy-inc-bank_statement-202602.pdf,LEDGERLINK,9,system,2026-02-16 02:31:05.720647-05:00,PARSED,,fair
898,270,BANK_STATEMENT,huntersville-medical-billing-bank_statement-202602.pdf,application/pdf,2057808,northstar-documents/cascade/270/898/huntersville-medical-billing-bank_statement-202602.pdf,PORTAL_UPLOAD,8,emma.whitfield@huntersvillebiz.com,2026-02-13 09:58:40.177553-05:00,QUARANTINED,4db83d10e1b3fac8c12fc062869f41f1912f0858a15b40dbbb914b7fb8289c8f,good
899,270,TAX_RETURN,huntersville-medical-billing-tax_return-202602.pdf,application/pdf,404878,northstar-documents/cascade/270/899/huntersville-medical-billing-tax_return-202602.pdf,EMAIL,2,intake@northstarcapital.com,2026-02-13 19:00:22.483716-05:00,PARSED,,fair
900,270,AR_AGING,huntersville-medical-billing-ar_aging-202602.xls,application/vnd.ms-excel,632429,northstar-documents/cascade/270/900/huntersville-medical-billing-ar_aging-202602.xls,EMAIL,7,intake@northstarcapital.com,2026-02-13 01:35:20.721642-05:00,PARSED,,good
901,270,BANK_STATEMENT,fax-20260216-0901.pdf,application/pdf,1186536,northstar-documents/cascade/270/901/fax-20260216-0901.pdf,FAX,8,system,2026-02-16 02:35:04.680946-05:00,PARSE_FAILED,,poor
902,270,TAX_RETURN,huntersville-medical-billing-tax_return-202602.pdf,application/pdf,6246455,northstar-documents/cascade/270/902/huntersville-medical-billing-tax_return-202602.pdf,EMAIL,23,intake@northstarcapital.com,2026-02-13 01:15:52.662202-05:00,PARSED,,good
903,270,BANK_STATEMENT,bank stuff.pdf,application/pdf,1981707,northstar-documents/cascade/270/903/bank stuff.pdf,EMAIL,13,intake@northstarcapital.com,2026-02-16 02:07:41.101182-05:00,PARSED,,good
904,270,BANK_STATEMENT,huntersville-medical-billing-bank_statement-202602.pdf,application/pdf,2043261,northstar-documents/cascade/270/904/huntersville-medical-billing-bank_statement-202602.pdf,EMAIL,9,intake@northstarcapital.com,2026-02-15 18:55:42.011977-05:00,PARSED,,good
905,270,BANK_STATEMENT,huntersville-medical-billing-bank_statement-202602.pdf,application/pdf,992313,northstar-documents/cascade/270/905/huntersville-medical-billing-bank_statement-202602.pdf,EMAIL,9,intake@northstarcapital.com,2026-02-14 07:50:14.757332-05:00,PARSED,,fair
906,272,BANK_STATEMENT,taylor-nursery-llc-bank_statement-202602.pdf,application/pdf,2987710,northstar-documents/nsc_direct/272/906/taylor-nursery-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,10,rebecca.adams@taylor.com,2026-02-09 05:55:08.075259-05:00,PARSED,b096e178137fc28ec7f15cf640dc85e6444da3f69bf2cd4bc49334358dfe29b6,good
