applicant_id,legal_name,dba_name,ein,owner_ssn_last4,email,phone,tenant_id,created_at,mailing_city,mailing_state,mailing_zip
459,Sanchez Welding Holdings LLC,,95-4614621,4752,emma.ramirez@sanchezbiz.com,484-841-3812,NSC_DIRECT,2019-10-08 09:55:58.583793-05:00,Greenville,SC,29601
460,Sharon Pest Control LLC,,25-1512708,4370,rebecca.walker@sharon.com,513-450-8431,NSC_DIRECT,2025-02-17 13:37:30.094332-05:00,Richmond,VA,23219
461,Elizabeth Services LLC,,773550742,8242,michael.vasquez@elizabethbiz.com,647-259-1568,NSC_DIRECT,2023-03-22 10:15:16.745065-05:00,Richmond,VA,23219
462,Providence Textile LLC,,26-2165674,0525,samuel.miller@providence.com,318-966-1487,NSC_DIRECT,2022-02-02 16:14:39.787936-05:00,Columbia,SC,29201
463,Sharon Brewing Partners LLC,,83-8385312,,elizabeth.smith@sharoninc.com,223-839-4183,NSC_DIRECT,2022-06-05 07:47:10.494224-05:00,Rock Hill,SC,29730
464,Tryon Enterprises Inc,,62-5032273,,stephanie.suggs@tryoninc.com,917-800-4763,NSC_DIRECT,2023-11-01 15:39:48.481084-05:00,Riverside,CA,92501
465,Freedom Coffee Group LLC,,746859125,5458,kathleen.gonzalez@freedomco.com,492-640-7289,NSC_DIRECT,2022-07-30 11:43:35.704527-05:00,Norfolk,VA,23510
466,Robinson Machine Solutions Inc,,36-0194604,6221,timothy.carter@robinson.com,863-231-0406,NSC_DIRECT,2021-03-27 00:27:55.605399-05:00,Norfolk,VA,23510
467,Catawba Group Solutions Inc,,651192926,0980,jeffrey.garcia@catawbaco.com,489-890-2754,NSC_DIRECT,2021-08-19 03:55:37.275792-05:00,Rock Hill,SC,29730
468,Beatties Ford Supply LLC,Beatties Ford Supply,23-4411343,,matthew.nelson@beatties.com,297-696-8743,NSC_DIRECT,2025-12-22 12:19:39.515288-05:00,Gastonia,NC,28054
469,Mooresville Paving Partners LLC,,50-4598211,5815,robert.hall@mooresvilleco.com,743-657-3119,NSC_DIRECT,2020-04-16 06:20:30.748666-05:00,Charlotte,NC,28211
470,Shelby Services LLC,Shelby Services,87-6292613,0791,angela.taylor@shelbyco.com,482-714-4001,BAYLINE,2022-04-08 01:51:52.533225-05:00,Savannah,GA,31401
471,Sharon Physical Therapy Co,,95 8995215,,christopher.perez@sharonco.com,768-707-8573,NSC_DIRECT,2025-01-30 23:25:26.898487-05:00,Knoxville,TN,37902
472,Uwharrie Associates LLC,,85-5402122,3581,kevin.moore@uwharrieinc.com,653-292-3657,BAYLINE,2022-09-20 04:01:21.461159-05:00,Fresno,CA,93701
473,Baker Auto LLC,,91 5673612,5003,angela.patel@bakerinc.com,847-842-6806,BAYLINE,2020-06-07 19:21:33.661432-05:00,Atlanta,GA,30303
474,Cornelius Coffee Holdings LLC,,41-3784150,3605,william.torres@corneliusinc.com,773-707-9499,NSC_DIRECT,2022-05-27 16:55:25.004798-05:00,Rock Hill,SC,29730
475,Kestrel Roasters Group LLC,Kestrel Roasters Group,51-6359113,0751,nancy.robinson@kestrelbiz.com,632-357-6503,BAYLINE,2024-11-28 01:44:30.091740-05:00,Gastonia,NC,28054
476,Cherryville Staffing Group LLC,Cherryville Staffing Group,46-3829922,3202,jacob.taylor@cherryvilleco.com,891-845-1888,CASCADE,2022-06-11 13:51:55.468652-05:00,Bakersfield,CA,93301
477,Waxhaw Logistics Group LLC,,,4082,daniel.nguyen@waxhawbiz.com,540-381-0616,NSC_DIRECT,2021-07-16 12:01:45.983153-05:00,Winston-Salem,NC,27101
478,Lantern Auto LLC,,99-2422654,9307,carol.williams@lanternbiz.com,4337772889,NSC_DIRECT,2021-10-01 04:11:32.839032-05:00,Rock Hill,SC,29730
479,Maple Dental LLC,,442250409,8879,jessica.lopez@mapleinc.com,720-289-9770,CASCADE,2023-06-25 12:38:54.110934-05:00,Charlotte,NC,28202
480,Roberts Welding Services LLC,,79 0004325,7026,justin.perez@robertsco.com,840-615-6766,BAYLINE,2025-02-12 20:18:53.335780-05:00,Nashville,TN,37201
481,Waxhaw Roasters LLC,Waxhaw Roasters,,6822,scott.vasquez@waxhawbiz.com,(792) 430-2850,BAYLINE,2020-03-29 14:34:24.927966-05:00,Atlanta,GA,30303
482,Matthews Partners Holdings LLC,Matthews Partners Holdings,83-6584430,1361,donald.gonzalez@matthews.com,917-376-9924,BAYLINE,2021-07-10 12:28:39.922012-05:00,Fresno,CA,93701
483,Huntersville Supply Group LLC,,26-7696409,,karen.wilson@huntersvillebiz.com,788-846-4122,CASCADE,2019-07-07 14:56:14.863455-05:00,Sacramento,CA,95814
484,Matthews and Sons Partners LLC,Matthews and Sons Partners,87-3817473,1658,jason.green@matthewsbiz.com,659-726-5032,NSC_DIRECT,2025-08-30 10:40:18.104937-05:00,Charlotte,NC,28211
485,Granite Textile Holdings LLC,,,2751,brian.thompson@granitebiz.com,7844096535,NSC_DIRECT,2019-10-01 15:31:04.750239-05:00,Rock Hill,SC,29730
486,Shelby Brothers LLC,,34-5176368,6679,margaret.wilson@shelbyinc.com,606-409-6118,NSC_DIRECT,2025-07-28 16:16:33.744209-05:00,Charlotte,NC,28204
487,Sharon Realty Holdings LLC,,84-7593261,8092,maria.lewis@sharoninc.com,355-947-3859,NSC_DIRECT,2025-05-21 05:07:37.043094-05:00,Greenville,SC,29601
488,Newton Supply Inc,,47-3166120,,anthony.king@newtonco.com,3535203392,NSC_DIRECT,2023-07-30 12:22:51.178336-05:00,Richmond,VA,23219
489,Shelby Optical LLC,,98-8301014,9791,jennifer.jones@shelbyinc.com,(310) 220-6439,NSC_DIRECT,2021-01-04 17:23:12.697948-05:00,Charlotte,NC,28211
490,Ballantyne Barber LLC,,61-0727237,5996,ashley.carter@ballantyneinc.com,377-337-7797,NSC_DIRECT,2019-09-03 10:36:36.191869-05:00,Sacramento,CA,95814
491,Huntersville Catering Group LLC,,803060587,2648,amy.harris@huntersvillebiz.com,(723) 143118,NSC_DIRECT,2024-09-07 22:09:26.614732-05:00,Knoxville,TN,37902
492,Ironwood Veterinary LLC,,718868442,9705,gary.taylor@ironwoodinc.com,272-574-8839,NSC_DIRECT,2025-01-16 01:55:12.244233-05:00,Norfolk,VA,23510
493,Robinson Coffee LLC,,94-3669108,,david.white@robinsoninc.com,744-321-3704,NSC_DIRECT,2019-01-01 12:42:26.512747-05:00,Concord,NC,28025
494,Sharon Brothers Solutions Inc,Sharon Brothers Solutions,36-3730819,8690,anna.whitfield@sharoninc.com,901-947-7651,NSC_DIRECT,2024-10-29 18:10:25.524062-05:00,Sacramento,CA,95814
495,Rowan Janitorial Group LLC,Rowan Janitorial Group,35-5222747,,kenneth.walker@rowan.com,394-302-9137,NSC_DIRECT,2024-12-22 12:09:16.913558-05:00,Knoxville,TN,37902
496,Patel Security Co,,97-2155843,0804,brenda.lee@patelinc.com,489-233-4284,NSC_DIRECT,2025-08-26 22:33:47.153634-05:00,Asheville,NC,28801
497,Miller Machine Group LLC,Miller Machine Group,EIN 41-9149506,,samuel.vasquez@millerco.com,688-705-7747,NSC_DIRECT,2024-04-24 18:11:07.160400-05:00,Fresno,CA,93701
498,Dilworth Tax LLC,,66-5749196,2674,emma.lee@dilworth.com,374-403-3168,NSC_DIRECT,2025-05-10 08:51:39.489828-05:00,Richmond,VA,23219
499,Gastonia Services LLC,,33-1372736,8141,anthony.allen@gastoniaco.com,479-903-7708,NSC_DIRECT,2024-10-25 20:46:36.243304-05:00,Savannah,GA,31401
500,Tuckaseegee Body Shop LLC,,EIN 37-8440051,0760,jonathan.whitfield@tuckaseegeeinc.com,614-717-5893,CASCADE,2019-06-15 00:12:12.410767-05:00,Riverside,CA,92501
501,Lincolnton Enterprises Inc,Lincolnton Enterprises,99-3832870,8864,daniel.garcia@lincolnton.com,914-745-6082,NSC_DIRECT,2022-08-26 05:32:23.900039-05:00,Asheville,NC,28801
502,Williams Optical Holdings LLC,,65-2294938,2291,dorothy.thomas@williamsbiz.com,242-276-2175,NSC_DIRECT,2025-03-14 22:46:55.749658-05:00,Asheville,NC,28801
503,Providence Brewing Holdings LLC,,557601053,8958,joseph.garcia@providenceco.com,253-389-6134,NSC_DIRECT,2022-02-10 16:35:16.342619-05:00,Greenville,SC,29601
504,Lantern Towing Co,,31-4796245,0054,sarah.cheng@lanternbiz.com,754-957-1336,NSC_DIRECT,2024-07-12 00:10:03.162669-05:00,Norfolk,VA,23510
505,Maple Associates Inc,,36-9470724,,jessica.adams@mapleinc.com,363-762-2114,BAYLINE,2023-09-06 13:36:03.343641-05:00,Atlanta,GA,30303
506,Harbor Brothers Partners LLC,Harbor Brothers Partners,271142259,0667,laura.pridgen@harborbiz.com,942-874-5412,NSC_DIRECT,2021-05-26 11:46:54.237308-05:00,Charlotte,NC,28202
507,Matthews Towing LLC,Matthews Towing,31-3036393,0485,nicole.cheng@matthewsinc.com,803-597-1653,BAYLINE,2021-07-20 20:32:24.490903-05:00,Charlotte,NC,28211
508,Providence Brewing LLC,,33-4902222,,carol.gonzalez@providence.com,425-396-7896,CASCADE,2022-11-02 01:21:05.939740-05:00,Bakersfield,CA,93301
509,Okafor Metal LLC,,42 5292656,7731,edward.jones@okafor.com,420-896-6444,NSC_DIRECT,2023-03-29 17:14:46.954997-05:00,Charlotte,NC,28202
510,Mint Hill Contractors LLC,,62-0127093,,ashley.mitchell@mintco.com,433-668-9080,NSC_DIRECT,2021-03-13 06:58:06.387287-05:00,Bakersfield,CA,93301
511,Mint Hill Grocery Services LLC,Mint Hill Grocery Services,85-2774083,,michelle.nelson@mintco.com,295-957-5619,NSC_DIRECT,2020-07-18 19:40:52.361840-05:00,Richmond,VA,23219
512,Lantern Staffing Partners LLC,,811267540,0676,anna.nelson@lanternbiz.com,846-482-7541,CASCADE,2023-07-07 03:03:54.181085-05:00,Fresno,CA,93701
513,Randolph Partners LLC,,28-7819620,,melissa.yarborough@randolphinc.com,994-466-8552,NSC_DIRECT,2022-10-31 23:47:33.529078-05:00,Sacramento,CA,95814
514,Belmont Print LLC,Belmont Print,474287711,,nicholas.rodriguez@belmont.com,(915) 478-0231,NSC_DIRECT,2023-11-11 23:52:24.204751-05:00,Durham,NC,27701
515,Monroe Contractors Co,,63-4786747,,scott.torres@monroebiz.com,8738889441,NSC_DIRECT,2022-12-13 20:43:07.479697-05:00,Durham,NC,27701
516,Shelby Machine Holdings LLC,,924591398,,kevin.mabry@shelbyco.com,6099843448,NSC_DIRECT,2023-07-31 23:00:59.337135-05:00,Greenville,SC,29601
517,Moore Plumbing Inc,,749183311,,cynthia.allen@mooreco.com,8339444304,NSC_DIRECT,2021-12-02 08:13:43.193127-05:00,Nashville,TN,37201
518,Kestrel Staffing LLC,,28-7220777,6473,kathleen.wright@kestrelinc.com,9548691548,NSC_DIRECT,2024-03-03 17:01:40.641212-05:00,Riverside,CA,92501
519,Gastonia Dental LLC,,63-7784123,5063,gary.adams@gastoniaco.com,273-420-9701,NSC_DIRECT,2022-08-03 01:28:31.710514-05:00,Bakersfield,CA,93301
520,Shelby Salon Co,,50-4389224,2693,mark.davis@shelby.com,287-743-3185,NSC_DIRECT,2024-06-01 17:49:11.489740-05:00,Riverside,CA,92501
521,Sharon Paving Partners LLC,Sharon Paving Partners,43-4596870,4442,richard.white@sharonco.com,834-232-3154,NSC_DIRECT,2021-07-18 23:58:12.029439-05:00,Bakersfield,CA,93301
522,Providence and Sons Services LLC,,23 7388743,3751,betty.baker@providence.com,443-746-3431,BAYLINE,2020-05-23 19:55:10.201934-05:00,Gastonia,NC,28054
523,Belmont Bakery LLC,Belmont Bakery,52-2916183,2904,linda.nelson@belmontco.com,599-532-7569,NSC_DIRECT,2023-12-15 20:24:19.747433-05:00,Raleigh,NC,27601
524,Davidson Associates Solutions Inc,,68-3009707,3307,scott.harris@davidsoninc.com,287-798-0277,NSC_DIRECT,2022-01-24 20:46:55.771985-05:00,Nashville,TN,37201
525,Maple Works LLC,,82-9373788,,stephanie.hall@maplebiz.com,493-480-8263,NSC_DIRECT,2022-02-05 12:58:09.043309-05:00,Concord,NC,28025
526,Cherryville Works Co,,85-2742364,5166,shirley.baker@cherryvillebiz.com,658-774-0280,NSC_DIRECT,2024-09-02 14:11:37.050023-05:00,Riverside,CA,92501
527,Cornelius Paving Partners LLC,Cornelius Paving Partners,71-1264378,5022,timothy.rodriguez@corneliusco.com,3386572702,NSC_DIRECT,2022-11-06 17:24:50.042024-05:00,Rock Hill,SC,29730
528,Uwharrie Body Shop Inc,,97-3451700,8637,jacob.whitfield@uwharriebiz.com,6079738659,NSC_DIRECT,2025-06-02 22:53:53.646875-05:00,Norfolk,VA,23510
529,Mallard Partners Inc,Mallard Partners,51-3483111,9747,karen.clark@mallard.com,821-909-9867,NSC_DIRECT,2024-09-01 07:25:34.894058-05:00,Charlotte,NC,28211
530,Williams Brewing Group LLC,,EIN 38-1936618,2974,jennifer.boyd@williams.com,266-916-3879,NSC_DIRECT,2022-06-13 04:16:56.117342-05:00,Bakersfield,CA,93301
531,Davidson Partners LLC,,EIN 83-3826481,1702,deborah.blalock@davidsonco.com,649-292-3426,NSC_DIRECT,2019-06-05 08:10:16.117694-05:00,Asheville,NC,28801
532,Lincolnton Works LLC,,81 5183022,5991,william.thomas@lincolntonco.com,728-395-7704,NSC_DIRECT,2020-07-28 11:49:25.295722-05:00,Charlotte,NC,28204
533,Lincolnton Associates Partners LLC,,868975377,8896,ronald.garcia@lincolntoninc.com,871-601-8404,NSC_DIRECT,2025-06-28 09:55:15.426729-05:00,Charlotte,NC,28204
534,Miller Brewing LLC,,73 2171605,1107,benjamin.hill@millerco.com,680-882-4239,NSC_DIRECT,2023-03-10 23:27:03.898090-05:00,Charlotte,NC,28202
535,Whitfield Barber Co,Whitfield Barber,84-5725983,7691,andrew.lopez@whitfieldinc.com,356-702-9178,BAYLINE,2019-12-22 17:21:22.020929-05:00,Richmond,VA,23219
536,Sunbelt Roasters LLC,,55-3518610,6926,edward.boyd@sunbeltinc.com,343-936-6240,BAYLINE,2025-11-11 09:05:04.706199-05:00,Norfolk,VA,23510
537,Ballantyne Associates Group LLC,,77-4035256,6412,patricia.suggs@ballantynebiz.com,857-978-0586,NSC_DIRECT,2024-11-21 07:27:11.085636-05:00,Fresno,CA,93701
538,Maple Optical Partners LLC,,89 2472791,7079,emily.thomas@maple.com,269-591-7419,NSC_DIRECT,2025-08-13 15:13:57.233790-05:00,Raleigh,NC,27601
539,Tuckaseegee Tax Co,Tuckaseegee Tax,32-8112982,1244,jonathan.white@tuckaseegeebiz.com,745-269-3783,BAYLINE,2021-02-11 02:19:30.590510-05:00,Greenville,SC,29601
540,Salisbury Paving LLC,Salisbury Paving,906901784,2490,anna.miller@salisburybiz.com,625-786-3204,NSC_DIRECT,2020-10-07 04:15:05.653545-05:00,Asheville,NC,28801
541,Kannapolis and Sons Holdings LLC,,27-0780270,4831,robert.flores@kannapolisco.com,8256076300,BAYLINE,2025-08-11 09:52:36.189317-05:00,Greenville,SC,29601
542,Mallard Realty LLC,,30-2974657,6216,emily.rivera@mallardco.com,352-376-1805,NSC_DIRECT,2023-07-06 22:50:54.421038-05:00,Charlotte,NC,28211
543,Sardis Coffee Inc,,,1031,nancy.pridgen@sardis.com,2577126020,NSC_DIRECT,2021-12-03 20:17:57.284014-05:00,Raleigh,NC,27601
544,Cedar Insurance LLC,,75 0035937,,george.gonzalez@cedar.com,951-889-7229,NSC_DIRECT,2022-03-02 03:13:24.412596-05:00,Knoxville,TN,37902
545,Tryon Paving LLC,,334696273,9850,sharon.patel@tryon.com,501-256-0029,NSC_DIRECT,2026-01-05 04:43:03.722261-05:00,Charlotte,NC,28202
546,Gastonia Contractors Inc,,88-6467962,,mark.patel@gastoniainc.com,745-793-9605,NSC_DIRECT,2022-09-13 19:59:48.106472-05:00,Durham,NC,27701
547,Dilworth Brothers Partners LLC,,47-0026178,2616,shirley.jackson@dilworthbiz.com,337-535-5439,CASCADE,2023-05-12 22:19:19.340461-05:00,Riverside,CA,92501
548,Rowan Paving LLC,,32-7912196,,emma.baker@rowanbiz.com,975-787-0177,NSC_DIRECT,2019-03-23 23:28:42.382992-05:00,Charlotte,NC,28204
549,Dilworth Brothers Inc,,EIN 34-8518867,5614,katherine.sanchez@dilworthinc.com,611-639-5735,NSC_DIRECT,2023-03-17 19:16:28.802835-05:00,Greenville,SC,29601
550,Davidson Group Co,,38-1151197,5577,eric.adams@davidson.com,746-338-6702,NSC_DIRECT,2021-04-26 21:54:36.188646-05:00,Concord,NC,28025
551,Elizabeth Works LLC,,40-9797711,0448,linda.thompson@elizabethco.com,418-603-9391,NSC_DIRECT,2021-05-13 01:51:43.729689-05:00,Raleigh,NC,27601
552,Lewis Staffing Inc,,21-9365446,1043,jessica.jackson@lewis.com,680-348-1044,CASCADE,2023-05-20 22:47:05.061770-05:00,Fresno,CA,93701
553,Catawba Company LLC,,,,nicole.patel@catawbainc.com,988-410-7578,NSC_DIRECT,2021-03-18 13:02:50.153577-05:00,Charlotte,NC,28202
554,Mabry Irrigation LLC,,40-6835273,5807,amy.anderson@mabryinc.com,5628471250,NSC_DIRECT,2019-06-08 12:08:09.508161-05:00,Savannah,GA,31401
555,Ballantyne Bakery LLC,,32-6648361,4668,steven.perez@ballantynebiz.com,752-437-3084,NSC_DIRECT,2022-10-03 02:36:47.958823-05:00,Concord,NC,28025
556,Mallard Enterprises LLC,,50-5160649,4559,susan.carter@mallardbiz.com,5568713109,BAYLINE,2023-01-20 16:00:46.278529-05:00,Riverside,CA,92501
557,Davidson Tire Holdings LLC,,88-0556351,,david.moore@davidson.com,894-986-5827,BAYLINE,2020-05-25 18:30:57.337690-05:00,Winston-Salem,NC,27101
558,Roberts Print LLC,Roberts Print,73-6538868,1303,cynthia.hernandez@roberts.com,823-309-5009,NSC_DIRECT,2022-05-01 04:01:10.969793-05:00,Fresno,CA,93701
559,Beatties Ford Services Partners LLC,,64-9743027,9201,jacob.johnson@beattiesco.com,2374057830,NSC_DIRECT,2024-09-03 21:20:32.890488-05:00,Bakersfield,CA,93301
560,Mallard Janitorial Inc,Mallard Janitorial,458454692,3700,kevin.walker@mallardbiz.com,313-349-5859,BAYLINE,2020-12-14 10:07:38.548250-05:00,Asheville,NC,28801
561,Davidson Machine LLC,,82-8434562,5713,nicole.rivera@davidson.com,398-888-4322,NSC_DIRECT,2021-12-30 04:23:57.200736-05:00,Atlanta,GA,30303
562,Shelby Body Shop LLC,,42-0766092,1727,dorothy.suggs@shelby.com,742-267-3403,NSC_DIRECT,2023-02-22 13:14:52.717680-05:00,Knoxville,TN,37902
563,Mabry Catering Group LLC,,69-6340677,,michael.brown@mabrybiz.com,396-703-8029,BAYLINE,2022-08-12 20:03:27.195356-05:00,Knoxville,TN,37902
564,Mallard Barber LLC,,EIN 35-8506891,8415,karen.walker@mallardbiz.com,9898083215,CASCADE,2019-09-23 14:34:17.034202-05:00,Fresno,CA,93701
565,Thomas Logistics Inc,Thomas Logistics,84-0287635,8065,samantha.smith@thomasbiz.com,433-754-9747,NSC_DIRECT,2020-02-18 11:51:16.883402-05:00,Riverside,CA,92501
566,Statesville Veterinary Solutions Inc,,96-7595986,6931,pamela.king@statesvilleinc.com,3682708314,BAYLINE,2022-02-12 19:03:59.634282-05:00,Durham,NC,27701
567,Sharon Realty LLC,,52-9194091,5620,rebecca.sanchez@sharoninc.com,(344) 711-4287,NSC_DIRECT,2025-04-25 04:49:05.346901-05:00,Winston-Salem,NC,27101
568,Shelby Medical Billing Inc,Shelby Medical Billing,33-4120592,,donna.walker@shelbybiz.com,762-413-8868,NSC_DIRECT,2024-05-04 10:36:45.583753-05:00,Raleigh,NC,27601
569,Maple Towing LLC,,20-1275208,9217,robert.ramirez@mapleinc.com,733-215-9471,BAYLINE,2022-08-31 01:03:59.071781-05:00,Rock Hill,SC,29730
570,Providence Print Partners LLC,,99-1992094,8166,david.wilson@providenceco.com,294-658-9606,NSC_DIRECT,2024-03-14 15:40:41.619489-05:00,Durham,NC,27701
571,Mint Hill Roofing LLC,,521968942,,benjamin.pridgen@mint.com,(200) 287-4757,CASCADE,2025-01-22 05:51:14.655808-05:00,Sacramento,CA,95814
572,Hickory Security LLC,Hickory Security,74-1338063,5062,william.wright@hickory.com,950-205-5597,BAYLINE,2020-12-13 15:27:02.172849-05:00,Charlotte,NC,28202
573,Concord Partners LLC,Concord Partners,567722368,8371,karen.ramirez@concordinc.com,790-712-4942,NSC_DIRECT,2020-05-20 11:02:07.099372-05:00,Durham,NC,27701
574,Huntersville Enterprises Group LLC,,45-6718766,,dorothy.johnson@huntersvillebiz.com,402-521-0040,NSC_DIRECT,2024-02-06 14:55:12.484088-05:00,Nashville,TN,37201
575,Smith Physical Therapy Partners LLC,Smith Physical Therapy Partners,73-5752786,2587,susan.mitchell@smithinc.com,547-638-3302,NSC_DIRECT,2024-03-19 18:25:59.277194-05:00,Charlotte,NC,28211
576,Robinson Pharmacy Partners LLC,,60-3375920,3027,carol.whitfield@robinsoninc.com,236-494-1677,NSC_DIRECT,2023-04-07 06:43:52.351608-05:00,Riverside,CA,92501
577,Idlewild Textile Holdings LLC,,,7927,eric.martin@idlewildco.com,310-442-9474,BAYLINE,2021-08-27 16:08:37.695162-05:00,Atlanta,GA,30303
578,Young Freight Inc,,54-2669870,4334,angela.garcia@youngbiz.com,703-482-4269,NSC_DIRECT,2020-12-25 03:20:28.742693-05:00,Norfolk,VA,23510
579,Maple Enterprises LLC,,701860764,9128,nicholas.jones@maple.com,480-224-0600,NSC_DIRECT,2022-01-27 01:44:37.267762-05:00,Raleigh,NC,27601
580,Randolph Tax Holdings LLC,Randolph Tax Holdings,650650111,6305,cynthia.moore@randolphbiz.com,340-470-8269,NSC_DIRECT,2023-03-09 15:25:59.394768-05:00,Bakersfield,CA,93301
581,Gastonia Associates LLC,,22 3508911,7719,nicholas.anderson@gastoniainc.com,779-615-2648,NSC_DIRECT,2020-03-18 13:41:28.134180-05:00,Concord,NC,28025
582,Hickory Nursery Inc,,27-3623537,6759,samantha.rodriguez@hickory.com,837-502-4010,BAYLINE,2022-06-27 00:24:02.131361-05:00,Bakersfield,CA,93301
583,Statesville Associates Inc,,77-6714989,8534,ryan.green@statesvilleco.com,748-693-6512,CASCADE,2024-06-18 14:59:52.656394-05:00,Columbia,SC,29201
584,Matthews Medical Billing LLC,Matthews Medical Billing,396216174,,richard.patel@matthews.com,845-651-0907,NSC_DIRECT,2023-12-03 01:55:14.357496-05:00,Riverside,CA,92501
585,Granite Freight LLC,,74-4479935,0622,brenda.williams@graniteinc.com,678-923-2735,CASCADE,2020-02-28 20:41:18.115976-05:00,Bakersfield,CA,93301
586,Ballantyne Irrigation Co,,51-5528231,4488,jonathan.roberts@ballantyneinc.com,8388966522,BAYLINE,2021-08-07 04:30:24.524795-05:00,Charlotte,NC,28204
587,Gastonia Print Solutions Inc,,37-6804676,9465,thomas.wright@gastoniainc.com,307-503-1067,NSC_DIRECT,2023-03-30 06:09:00.691392-05:00,Savannah,GA,31401
588,Lantern Services LLC,,,2695,benjamin.nelson@lanterninc.com,643-258-6731,NSC_DIRECT,2022-07-26 18:53:13.567351-05:00,Greenville,SC,29601
589,Mooresville Paving Holdings LLC,Mooresville Paving Holdings,32-7299062,1375,jacob.lee@mooresvillebiz.com,992-370-0566,NSC_DIRECT,2024-10-14 16:12:09.940616-05:00,Asheville,NC,28801
590,Monroe Coffee Services LLC,,34-3909779,5675,brian.miller@monroe.com,617-282-6572,NSC_DIRECT,2024-08-06 19:17:23.908772-05:00,Gastonia,NC,28054
591,Concord Flooring Holdings LLC,,61-1099537,,emma.pridgen@concordco.com,650-656-7457,NSC_DIRECT,2021-07-26 04:02:41.822836-05:00,Riverside,CA,92501
592,Belmont Print Group LLC,,26-5768003,9616,anthony.lewis@belmontbiz.com,288-988-2671,NSC_DIRECT,2020-12-18 20:28:15.874780-05:00,Columbia,SC,29201
593,Tuckaseegee Flooring Co,,80-5193145,9086,joshua.okafor@tuckaseegee.com,881-377-9294,NSC_DIRECT,2024-08-28 09:55:52.549453-05:00,Charlotte,NC,28202
594,Steele Creek Works Co,,77-9869715,6327,emma.rivera@steelebiz.com,323-689-6081,NSC_DIRECT,2020-11-26 11:56:02.948727-05:00,Charlotte,NC,28204
595,Providence Landscape Co,,77-6143520,3021,justin.hall@providence.com,843-925-1413,BAYLINE,2025-10-18 11:52:06.399157-05:00,Fresno,CA,93701
596,Blue Ridge Metal LLC,Blue Ridge Metal,30 8427526,,timothy.thomas@blue.com,627-965-3324,CASCADE,2024-09-26 22:02:09.442681-05:00,Riverside,CA,92501
597,Lincolnton Staffing Solutions Inc,,679742402,4051,david.campbell@lincolntonco.com,4194587389,NSC_DIRECT,2024-09-16 01:47:03.674877-05:00,Raleigh,NC,27601
598,Kestrel Contractors Group LLC,,27-8316344,6553,maria.vasquez@kestrelinc.com,626-787-7457,BAYLINE,2020-05-05 14:56:21.367910-05:00,Concord,NC,28025
599,Maple Partners Inc,,51-3258744,8924,nicole.carter@maple.com,7058780707,NSC_DIRECT,2023-06-24 04:06:44.718579-05:00,Knoxville,TN,37902
